SalePrice,House.Style,Overall.Qual,Overall.Cond,Year.Built,Foundation,Bedroom.AbvGr,Yr.Sold,Sale.Condition,
269790,2Story,7,5,1996,PConc,3,2007,Normal,
315750,2Story,7,5,1996,PConc,3,2007,Normal,
290000,2Story,7,5,1995,PConc,4,2007,Abnorml,
430000,1Story,8,5,1992,PConc,4,2007,Normal,
330000,2Story,8,5,1996,PConc,4,2007,Normal,
213133,1Story,7,6,2007,PConc,3,2007,Partial,
260261,1Story,8,5,2007,PConc,3,2007,Partial,
320000,1Story,9,5,2006,PConc,3,2007,Normal,
215000,1Story,8,5,2006,PConc,3,2007,Family,
419005,1Story,10,5,2007,PConc,1,2007,Partial,
255000,1Story,8,5,2006,PConc,3,2007,Normal,
147000,1Story,8,5,2006,PConc,2,2007,Partial,
235876,1Story,7,5,2007,PConc,3,2007,Partial,
248328,1Story,7,6,2007,PConc,3,2007,Partial,
225000,1Story,8,5,2007,PConc,3,2007,Partial,
249000,1Story,7,5,2005,PConc,3,2007,Normal,
307000,1Story,8,5,2004,PConc,3,2007,Normal,
250000,2Story,7,5,2006,PConc,3,2007,Family,
221300,2Story,8,5,2006,PConc,3,2007,Normal,
208900,1Story,8,5,2007,PConc,3,2007,Partial,
210400,1Story,7,5,2006,PConc,3,2007,Partial,
212109,2Story,5,5,2007,CBlock,3,2007,Partial,
270000,2Story,8,5,2006,PConc,3,2007,Normal,
303477,2Story,8,5,2007,PConc,4,2007,Partial,
310013,2Story,8,5,2007,PConc,3,2007,Partial,
249700,1Story,8,5,2006,PConc,3,2007,Normal,
265000,2Story,6,5,2004,PConc,4,2007,Normal,
340000,2Story,8,5,2004,PConc,4,2007,Normal,
147000,1Story,7,5,2006,PConc,3,2007,Normal,
201000,2Story,6,5,1994,PConc,3,2007,Normal,
179000,1Story,7,5,2000,PConc,3,2007,Normal,
215000,1Story,7,5,1998,PConc,3,2007,Normal,
128000,2Story,6,5,1980,CBlock,2,2007,Normal,
144000,SFoyer,5,7,1983,CBlock,2,2007,Normal,
144000,1Story,5,5,1977,Slab,4,2007,Normal,
120750,1Story,5,5,1977,CBlock,2,2007,Normal,
143900,1Story,5,5,1962,CBlock,3,2007,Normal,
145000,1Story,5,7,1968,CBlock,3,2007,Normal,
125500,1Story,5,6,1967,CBlock,3,2007,Normal,
300000,2Story,7,5,1990,PConc,3,2007,Normal,
294000,2Story,7,7,1974,CBlock,3,2007,Normal,
129000,1Story,5,5,1974,CBlock,2,2007,Normal,
171000,SFoyer,5,5,1975,CBlock,3,2007,Normal,
147000,1Story,6,7,1973,CBlock,2,2007,Abnorml,
302000,2Story,8,5,1990,PConc,4,2007,Normal,
285000,1.5Fin,8,5,1992,PConc,4,2007,Normal,
214000,1Story,8,5,2004,PConc,2,2007,Normal,
166000,1Story,8,5,2006,PConc,2,2007,Partial,
208900,1Story,7,5,2006,PConc,2,2007,Partial,
194000,1Story,7,5,2006,PConc,2,2007,Partial,
199900,1Story,7,5,2006,PConc,1,2007,Partial,
164700,2Story,7,5,2006,PConc,2,2007,Partial,
176000,2Story,6,5,1999,PConc,2,2007,Normal,
168500,2Story,6,5,2000,PConc,2,2007,Normal,
177000,2Story,6,5,2000,PConc,3,2007,Normal,
148800,2Story,7,5,2004,PConc,2,2007,Normal,
174000,2Story,8,5,1999,PConc,2,2007,Normal,
239000,2Story,7,5,1997,PConc,3,2007,Normal,
204000,1Story,7,5,1999,PConc,3,2007,Normal,
301000,2Story,8,5,2003,PConc,3,2007,Normal,
312500,2Story,8,5,1998,PConc,3,2007,Normal,
279700,1Story,8,5,1994,PConc,1,2007,Normal,
194000,SLvl,5,7,1978,PConc,2,2007,Normal,
218000,1Story,5,8,1976,CBlock,3,2007,Normal,
187000,SLvl,6,7,1976,CBlock,3,2007,Normal,
181500,1Story,6,8,1976,CBlock,3,2007,Normal,
373000,1Story,8,5,1981,CBlock,2,2007,Normal,
190000,1.5Fin,5,5,1977,CBlock,4,2007,Normal,
226000,2Story,7,5,2001,PConc,3,2007,Normal,
143450,1Story,6,6,1968,CBlock,3,2007,Normal,
240050,2Story,6,6,1970,CBlock,4,2007,Normal,
164000,1Story,6,5,1968,PConc,3,2007,Normal,
185000,1Story,7,7,1972,CBlock,3,2007,Normal,
188500,1Story,7,6,1993,PConc,2,2007,Normal,
255000,2Story,7,6,1993,PConc,3,2007,Normal,
158500,1Story,6,7,1966,CBlock,3,2007,Normal,
127000,1Story,6,5,1963,CBlock,3,2007,Normal,
127000,1Story,5,6,1967,CBlock,3,2007,Normal,
143000,1Story,5,5,1967,CBlock,3,2007,Normal,
144000,1Story,5,5,1958,CBlock,2,2007,Normal,
119000,1Story,5,4,1964,CBlock,6,2007,Normal,
103000,1Story,4,5,1964,Slab,2,2007,Normal,
139900,1Story,5,5,1960,CBlock,3,2007,Normal,
151500,1Story,6,8,1960,CBlock,2,2007,Normal,
126500,1Story,5,5,1960,CBlock,3,2007,Normal,
145000,SLvl,6,8,1958,CBlock,3,2007,Normal,
120000,1Story,5,7,1958,CBlock,2,2007,Normal,
106500,1Story,5,7,1959,Slab,3,2007,Normal,
140500,1Story,5,5,1961,CBlock,2,2007,Normal,
137500,1Story,5,7,1961,CBlock,3,2007,Normal,
117600,1Story,5,7,1960,CBlock,3,2007,Normal,
163500,1Story,7,6,1966,CBlock,3,2007,Normal,
161000,SLvl,6,5,1965,CBlock,3,2007,Normal,
224500,2Story,6,7,1964,CBlock,5,2007,Normal,
147000,1Story,6,5,1964,CBlock,3,2007,Normal,
200000,1Story,6,7,1959,CBlock,3,2007,Normal,
181900,1Story,6,6,1960,CBlock,3,2007,Normal,
150750,1Story,5,6,1959,CBlock,3,2007,Normal,
101800,1Story,4,5,1962,Slab,2,2007,Normal,
124000,1Story,6,5,1950,CBlock,2,2007,Normal,
138500,1.5Unf,5,7,1940,PConc,2,2007,Normal,
64000,1.5Fin,3,5,1945,CBlock,2,2007,Normal,
112000,1Story,5,8,1958,CBlock,2,2007,Normal,
165000,2Story,6,6,1964,CBlock,4,2007,Normal,
144000,1Story,5,6,1955,CBlock,2,2007,Normal,
137000,2Story,5,5,1948,CBlock,4,2007,Normal,
105000,1.5Fin,5,5,1941,CBlock,3,2007,Normal,
146500,2Story,5,7,1942,CBlock,3,2007,Normal,
126000,1Story,5,5,1968,CBlock,4,2007,Normal,
158500,SLvl,6,5,1961,CBlock,3,2007,Normal,
114500,1Story,5,5,1958,CBlock,2,2007,Normal,
144000,1.5Fin,5,5,1958,CBlock,3,2007,Normal,
129000,2Story,6,5,1965,CBlock,3,2007,Abnorml,
141000,1Story,6,7,1957,CBlock,2,2007,Normal,
131000,1Story,5,6,1956,CBlock,3,2007,Normal,
142100,1Story,5,7,1963,CBlock,3,2007,Normal,
139000,1Story,5,6,1958,CBlock,3,2007,Normal,
157900,1Story,6,6,1958,CBlock,4,2007,Normal,
139400,1Story,5,7,1954,CBlock,3,2007,Normal,
150000,1Story,6,6,1957,CBlock,3,2007,Normal,
120000,1Story,5,5,1960,CBlock,3,2007,Normal,
174850,1Story,6,6,1957,CBlock,4,2007,Normal,
116000,1Story,5,5,1957,CBlock,2,2007,Normal,
135000,1Story,5,5,1956,CBlock,3,2007,Normal,
163500,1Story,6,3,1970,CBlock,3,2007,Normal,
130000,1Story,5,6,1955,CBlock,3,2007,Normal,
129500,1Story,5,5,1955,CBlock,3,2007,Normal,
142000,1Story,5,9,1953,CBlock,3,2007,Normal,
125000,1Story,6,6,1952,CBlock,2,2007,Normal,
136000,1Story,6,7,1953,CBlock,3,2007,Normal,
127000,1Story,5,8,1956,CBlock,3,2007,Normal,
130000,SLvl,5,5,1955,CBlock,3,2007,Normal,
115000,1.5Fin,4,4,1955,PConc,4,2007,Normal,
116900,1Story,5,5,1955,CBlock,3,2007,Normal,
132000,1Story,5,7,1956,CBlock,2,2007,Normal,
153000,1Story,4,6,1953,CBlock,3,2007,Normal,
112500,1Story,5,5,1952,CBlock,2,2007,Normal,
135000,1.5Unf,5,7,1949,CBlock,2,2007,Normal,
156000,1.5Fin,5,6,1953,CBlock,3,2007,Normal,
301600,2Story,5,4,1935,BrkTil,4,2007,Family,
109000,1.5Fin,5,6,1940,CBlock,2,2007,Normal,
103200,1.5Unf,4,6,1956,CBlock,1,2007,Normal,
128500,1.5Fin,4,7,1925,CBlock,1,2007,Abnorml,
64500,1Story,4,6,1927,BrkTil,4,2007,Normal,
148000,2Story,5,9,1895,CBlock,3,2007,Normal,
86000,1Story,5,6,1920,BrkTil,2,2007,Abnorml,
172000,SLvl,7,5,1963,CBlock,4,2007,Normal,
120000,1Story,5,7,1961,CBlock,3,2007,Abnorml,
122900,1.5Fin,5,7,1949,CBlock,3,2007,Normal,
119200,1Story,6,5,1948,CBlock,2,2007,Normal,
143000,1.5Fin,6,6,1949,CBlock,3,2007,Normal,
119000,1Story,5,7,1950,CBlock,3,2007,Normal,
102000,1Story,5,3,1950,CBlock,3,2007,Normal,
129000,1Story,5,8,1950,CBlock,3,2007,Normal,
135000,1Story,5,7,1960,CBlock,2,2007,Family,
152000,1Story,5,7,1959,CBlock,3,2007,Normal,
140000,1Story,5,6,1958,CBlock,3,2007,Normal,
99000,1Story,5,6,1961,Slab,3,2007,Normal,
187000,2Story,6,8,1964,CBlock,3,2007,Normal,
169500,2Story,5,5,1962,CBlock,4,2007,Normal,
125500,1Story,5,5,1962,CBlock,2,2007,Normal,
130000,SFoyer,5,5,1962,CBlock,3,2007,Normal,
132000,2Story,5,7,1910,BrkTil,2,2007,Abnorml,
127500,1.5Fin,6,6,1927,BrkTil,3,2007,Normal,
89500,1Story,5,5,1922,PConc,2,2007,Normal,
140000,SFoyer,5,5,1980,CBlock,2,2007,Normal,
99900,1Story,5,6,1920,BrkTil,2,2007,Normal,
100000,1Story,4,7,1885,BrkTil,2,2007,Normal,
130000,1Story,5,8,1940,CBlock,2,2007,Normal,
135000,1.5Fin,5,8,1900,BrkTil,2,2007,Normal,
120000,1.5Fin,3,7,1948,CBlock,2,2007,Normal,
108500,1Story,4,4,1920,PConc,2,2007,Normal,
137000,2Story,4,8,1900,PConc,4,2007,Normal,
184900,2Story,8,9,1910,BrkTil,3,2007,Normal,
145000,2Story,6,6,1927,BrkTil,4,2007,Abnorml,
125000,1.5Fin,5,8,1925,PConc,3,2007,Normal,
114000,2Story,5,7,1910,BrkTil,3,2007,Normal,
90000,2Story,5,5,1900,BrkTil,5,2007,Normal,
144100,1.5Fin,6,8,1910,CBlock,3,2007,Normal,
117500,2Story,6,4,1880,BrkTil,5,2007,Normal,
124500,2Story,5,7,1930,BrkTil,3,2007,Partial,
185000,2.5Unf,7,8,1879,PConc,3,2007,Normal,
133900,2.5Unf,6,6,1910,BrkTil,4,2007,Normal,
152000,1Story,6,7,1926,BrkTil,3,2007,Normal,
153500,1Story,5,6,1948,BrkTil,2,2007,Normal,
87000,1.5Fin,5,5,1930,CBlock,2,2007,Normal,
104500,1Story,4,6,1956,CBlock,2,2007,Normal,
110000,SLvl,4,7,1949,Slab,1,2007,Normal,
136500,1Story,5,7,1925,PConc,1,2007,Normal,
128250,1.5Fin,5,6,1950,CBlock,3,2007,Normal,
144000,1Story,5,5,1920,BrkTil,3,2007,Normal,
210000,1.5Fin,6,7,1923,BrkTil,3,2007,Normal,
135000,1.5Fin,5,7,1939,CBlock,3,2007,Normal,
131000,1.5Fin,6,6,1941,BrkTil,3,2007,Normal,
113000,1.5Unf,5,7,1939,BrkTil,2,2007,Normal,
126000,1.5Fin,6,5,1938,BrkTil,3,2007,Normal,
132000,1.5Fin,5,8,1939,BrkTil,4,2007,Normal,
131750,1.5Fin,5,7,1930,BrkTil,3,2007,Normal,
132500,1.5Fin,5,6,1926,BrkTil,2,2007,Normal,
137500,2Story,5,8,1920,BrkTil,4,2007,Normal,
132000,1.5Unf,7,8,1929,BrkTil,2,2007,Normal,
127500,1.5Fin,6,6,1931,BrkTil,3,2007,Normal,
102000,1Story,6,5,1926,BrkTil,2,2007,Normal,
200000,2Story,6,8,1918,CBlock,4,2007,Normal,
165000,1.5Fin,6,7,1920,PConc,3,2007,Normal,
90000,1.5Fin,5,5,1926,PConc,4,2007,Family,
153575,2Story,6,7,1915,BrkTil,3,2007,Normal,
140000,2Story,7,6,1929,BrkTil,3,2007,Normal,
136000,1.5Fin,6,7,1916,BrkTil,5,2007,Family,
113000,1.5Fin,5,4,1901,CBlock,3,2007,AdjLand,
117000,1.5Fin,5,3,1901,CBlock,2,2007,AdjLand,
169500,1.5Fin,7,4,1931,PConc,4,2007,Normal,
141000,1.5Fin,6,6,1937,PConc,3,2007,Normal,
212300,2Story,7,9,1950,CBlock,4,2007,Normal,
161000,1.5Fin,6,5,1915,CBlock,3,2007,Normal,
99500,1.5Fin,4,6,1958,BrkTil,3,2007,Abnorml,
101000,2.5Unf,5,7,1920,BrkTil,3,2007,Normal,
128500,1.5Fin,5,6,1941,CBlock,2,2007,Normal,
87000,1.5Unf,5,7,1930,BrkTil,3,2007,Normal,
50000,1.5Fin,4,1,1910,CBlock,3,2007,Abnorml,
219000,2Story,7,8,1937,CBlock,3,2007,Normal,
200500,1.5Fin,5,6,1946,CBlock,3,2007,Normal,
126000,1.5Fin,5,6,1940,BrkTil,3,2007,AdjLand,
130000,SFoyer,5,5,1963,CBlock,3,2007,Normal,
158450,SFoyer,5,5,1964,CBlock,2,2007,Normal,
115400,1Story,4,3,1964,CBlock,3,2007,Normal,
118500,1Story,4,5,1961,CBlock,3,2007,Normal,
165000,SLvl,5,8,1964,CBlock,3,2007,Normal,
108000,1Story,5,5,1968,PConc,3,2007,Family,
119900,1Story,5,6,1971,CBlock,2,2007,Normal,
115000,1Story,5,5,1968,CBlock,3,2007,Normal,
134500,1Story,5,5,1967,CBlock,2,2007,Normal,
127000,1Story,5,7,1966,CBlock,3,2007,Normal,
129000,1Story,5,5,1968,CBlock,3,2007,Normal,
129000,1Story,5,7,1966,CBlock,3,2007,Normal,
187000,1Story,5,5,1956,CBlock,3,2007,Normal,
158000,2Story,5,4,1920,CBlock,4,2007,Normal,
112000,1Story,5,7,1918,BrkTil,3,2007,Normal,
165250,1.5Fin,7,8,1940,BrkTil,2,2007,Normal,
150000,1Story,6,5,1954,CBlock,3,2007,Normal,
89500,1Story,4,7,1945,Slab,3,2007,Normal,
302000,1Story,7,5,1971,CBlock,2,2007,Normal,
182000,1Story,6,5,1984,PConc,3,2007,Normal,
211000,2Story,6,5,1988,PConc,4,2007,Normal,
216000,1Story,5,7,1948,CBlock,3,2007,Normal,
130000,1Story,5,5,1953,CBlock,3,2007,Normal,
109900,1Story,4,5,1946,CBlock,2,2007,Normal,
255000,1Story,6,7,1954,CBlock,4,2007,Normal,
243000,1Story,6,7,1950,CBlock,4,2007,Normal,
154000,1.5Fin,6,6,1954,CBlock,3,2007,Normal,
118000,1Story,5,5,1958,CBlock,3,2007,Normal,
80000,1Story,4,5,1958,Slab,3,2007,Normal,
150000,1Story,4,3,1977,PConc,4,2007,Abnorml,
86000,1Story,4,7,1920,BrkTil,2,2007,Normal,
130000,1Story,5,6,1984,CBlock,2,2007,Normal,
125000,1Story,5,6,1951,CBlock,4,2007,Normal,
136500,1.5Fin,5,6,1951,PConc,4,2007,Normal,
96000,1.5Fin,4,5,1920,BrkTil,4,2007,Normal,
120000,1Story,5,6,1957,PConc,3,2007,Normal,
228500,1.5Fin,6,5,1984,CBlock,4,2007,Normal,
179900,1Story,7,5,1990,PConc,3,2007,Normal,
225000,2Story,7,5,1990,CBlock,4,2007,Normal,
301000,2Story,7,5,1986,CBlock,4,2007,Normal,
238000,2Story,7,5,1991,PConc,4,2007,Normal,
228500,2Story,7,6,1989,CBlock,3,2007,Normal,
220000,2Story,7,5,1994,PConc,3,2007,Normal,
383970,2Story,7,5,2007,PConc,4,2007,Partial,
424870,2Story,8,5,2006,PConc,4,2007,Partial,
250000,1Story,8,5,2007,PConc,3,2007,Partial,
360000,1Story,8,5,2006,PConc,3,2007,Partial,
279500,1Story,7,5,2006,PConc,3,2007,Partial,
200141,1Story,7,5,2007,PConc,3,2007,Partial,
246500,1Story,8,5,2007,PConc,3,2007,Partial,
276000,2Story,8,5,2007,PConc,3,2007,Partial,
203000,1Story,7,5,2005,PConc,3,2007,Partial,
155835,2Story,7,5,2006,PConc,3,2007,Partial,
194000,1Story,7,5,2006,PConc,2,2007,Normal,
195400,1Story,7,5,2007,PConc,2,2007,Partial,
217000,1Story,7,5,2005,PConc,3,2007,Normal,
212999,1Story,8,5,2006,PConc,3,2007,Normal,
175900,1Story,7,5,2005,PConc,2,2007,Normal,
191000,2Story,7,5,2005,PConc,3,2007,Normal,
176432,1Story,6,5,2006,PConc,3,2007,Normal,
277000,2Story,7,5,1988,CBlock,3,2007,Normal,
207000,2Story,7,5,1988,PConc,3,2007,Normal,
240000,2Story,6,5,1992,PConc,3,2007,Normal,
187500,2Story,6,8,1966,CBlock,5,2007,Normal,
139500,1Story,5,5,1994,PConc,3,2007,Normal,
126000,1Story,5,5,1994,PConc,3,2007,Normal,
177500,1Story,6,5,1995,PConc,3,2007,Normal,
211000,2Story,6,5,1998,PConc,3,2007,Normal,
146000,1Story,5,7,1994,PConc,3,2007,Normal,
147900,1Story,5,5,1996,PConc,3,2007,Normal,
123600,1Story,4,5,1994,PConc,3,2007,Normal,
204750,2Story,6,5,1997,PConc,3,2007,Normal,
235500,2Story,7,5,1999,PConc,3,2007,Normal,
190550,2Story,7,5,2001,PConc,3,2007,Normal,
226000,1Story,7,5,2003,PConc,3,2007,Normal,
180000,2Story,7,5,2003,PConc,3,2007,Normal,
131000,1Story,5,5,1974,CBlock,3,2007,Family,
153500,SLvl,5,5,1976,CBlock,3,2007,Normal,
160000,SLvl,5,7,1977,CBlock,3,2007,Normal,
134900,1Story,5,5,1977,CBlock,3,2007,Normal,
130000,1Story,5,4,1977,CBlock,3,2007,Normal,
120000,1Story,5,6,1975,CBlock,3,2007,Normal,
122000,1Story,5,6,1975,CBlock,3,2007,Normal,
127000,1Story,5,5,1972,CBlock,3,2007,Normal,
117000,1Story,4,8,1972,CBlock,3,2007,Normal,
305900,1Story,8,5,2004,PConc,3,2007,Normal,
228500,2Story,8,5,2002,PConc,3,2007,Normal,
270000,1Story,7,5,2000,PConc,3,2007,Normal,
192000,1Story,7,5,2002,PConc,3,2007,Normal,
213000,2Story,7,5,2003,PConc,3,2007,Normal,
267000,2Story,8,5,1998,PConc,4,2007,Normal,
228000,1Story,8,5,1994,PConc,3,2007,Normal,
275000,2Story,8,5,2001,PConc,4,2007,Normal,
211000,2Story,7,5,1996,PConc,3,2007,Normal,
240000,2Story,8,5,1995,PConc,3,2007,Normal,
131500,1Story,6,5,2003,PConc,1,2007,Normal,
246900,1Story,8,5,1999,PConc,1,2007,Normal,
185000,1Story,7,5,2003,PConc,3,2007,Normal,
213500,2Story,7,5,2006,PConc,3,2007,Normal,
173500,1Story,7,5,2005,PConc,2,2007,Normal,
168675,2Story,7,5,2006,PConc,3,2007,Normal,
140000,1Story,5,7,1965,CBlock,2,2007,Normal,
110000,1Story,4,6,1963,CBlock,2,2007,Normal,
94750,1Story,4,5,1965,CBlock,3,2007,Normal,
122000,1.5Fin,5,6,1925,CBlock,3,2007,Normal,
110000,1Story,6,6,1960,CBlock,2,2007,Normal,
118500,SFoyer,6,5,1990,CBlock,3,2007,Normal,
155000,1Story,5,5,2006,PConc,2,2007,Partial,
183850,1Story,10,5,2008,PConc,2,2007,Partial,
184750,2Story,10,5,2007,PConc,3,2007,Partial,
131750,1Story,5,7,1959,CBlock,2,2007,Normal,
111000,1Story,4,5,1954,PConc,3,2007,Normal,
98500,1Story,5,6,1946,CBlock,4,2007,Abnorml,
79000,1Story,3,6,1931,BrkTil,3,2007,Normal,
108500,1.5Fin,6,8,1920,BrkTil,2,2007,Normal,
110000,1Story,4,5,1954,CBlock,3,2007,Abnorml,
112000,2Story,4,7,1910,CBlock,2,2007,Normal,
119000,1Story,4,6,1954,CBlock,3,2007,Normal,
200000,2.5Fin,6,7,1914,CBlock,8,2007,Abnorml,
150000,2Story,5,6,1923,PConc,6,2007,AdjLand,
165000,2Story,6,7,1923,PConc,3,2007,Normal,
96500,1.5Unf,5,5,1926,BrkTil,2,2007,Normal,
136500,1Story,5,5,1926,PConc,3,2007,Normal,
146500,1.5Fin,6,7,1921,BrkTil,2,2007,Normal,
175000,1.5Fin,5,7,1937,BrkTil,3,2007,Normal,
148500,2Story,7,8,1930,BrkTil,2,2007,Normal,
141500,2Story,6,7,1921,BrkTil,3,2007,Normal,
189950,1.5Fin,7,8,1918,BrkTil,3,2007,Normal,
135000,2Story,6,8,1926,BrkTil,3,2007,Normal,
90350,1Story,5,6,1913,PConc,2,2007,Normal,
139000,1.5Fin,5,6,1910,PConc,3,2007,Normal,
119750,1Story,5,7,1938,PConc,2,2007,Normal,
145000,2Story,6,6,1946,CBlock,4,2007,Normal,
238000,2.5Unf,7,7,1927,BrkTil,4,2007,Normal,
153500,1Story,5,5,1951,CBlock,2,2007,Normal,
239000,2Story,6,6,1918,BrkTil,4,2007,Normal,
359100,2Story,8,6,1934,PConc,4,2007,Alloca,
188000,1.5Fin,4,6,1930,BrkTil,4,2007,Normal,
220000,1.5Fin,6,7,1932,CBlock,3,2007,Normal,
259500,2Story,6,8,1945,CBlock,3,2007,Normal,
257500,1Story,6,7,1957,PConc,3,2007,Normal,
217000,1Story,6,5,1953,CBlock,3,2007,Abnorml,
201000,1Story,6,4,1960,CBlock,3,2007,Normal,
123900,2Story,6,6,1980,CBlock,2,2007,Normal,
170000,1Story,4,5,1995,PConc,4,2007,Normal,
200000,1Story,8,5,1988,CBlock,1,2007,Normal,
198000,1Story,7,5,1971,CBlock,3,2007,Normal,
200624,1Story,6,3,1957,PConc,4,2007,Alloca,
141000,1.5Fin,6,7,1940,BrkTil,3,2007,Normal,
87000,1.5Unf,5,6,1941,CBlock,2,2007,Normal,
129850,1.5Fin,5,7,1925,BrkTil,3,2007,Normal,
150909,2Story,5,6,1923,BrkTil,3,2007,Alloca,
75200,1Story,5,7,1922,BrkTil,2,2007,Normal,
118400,1Story,6,5,1920,BrkTil,2,2007,Normal,
67000,1Story,5,2,1920,BrkTil,2,2007,Abnorml,
152000,1.5Fin,5,5,1950,CBlock,4,2007,Normal,
68104,1.5Fin,2,4,1939,BrkTil,1,2007,Normal,
119600,2Story,5,6,1895,CBlock,4,2007,Normal,
124900,1Story,5,9,1930,BrkTil,2,2007,Normal,
375000,1Story,8,5,2006,PConc,2,2007,Partial,
235000,1Story,8,5,2006,PConc,2,2007,Family,
134000,1Story,6,5,1983,PConc,3,2007,Normal,
215000,1Story,5,5,2002,PConc,3,2007,Normal,
245000,1Story,7,5,2002,PConc,1,2007,Normal,
210000,1Story,7,5,1991,PConc,3,2007,Normal,
148000,SLvl,7,6,1975,CBlock,3,2007,Normal,
143000,SFoyer,6,6,1974,CBlock,2,2007,Normal,
330000,1Story,7,5,1998,PConc,1,2007,Normal,
170000,1Story,5,6,1959,CBlock,2,2007,Normal,
231713,1Story,7,5,2006,PConc,3,2007,Partial,
267300,1Story,8,5,2006,PConc,2,2007,Partial,
239000,1Story,8,5,2007,PConc,3,2007,Partial,
248900,1Story,8,5,2006,PConc,3,2007,Partial,
187500,1.5Fin,7,5,1990,CBlock,3,2007,Normal,
204000,2Story,6,5,1996,PConc,3,2007,Normal,
187500,SLvl,7,5,2003,PConc,3,2007,Normal,
282000,1Story,8,5,2002,PConc,2,2007,Normal,
178000,1Story,6,5,1996,PConc,3,2007,Normal,
270000,1Story,8,5,2002,PConc,3,2007,Normal,
279900,2Story,7,5,2003,PConc,5,2007,Normal,
186700,1Story,5,4,1963,CBlock,3,2007,Normal,
392000,1Story,10,5,2006,PConc,3,2007,Partial,
130000,1Story,3,5,1953,CBlock,2,2007,Normal,
140000,SFoyer,6,5,1996,PConc,0,2007,Normal,
132250,1Story,4,5,1963,PConc,3,2007,Normal,
143000,1Story,5,4,1967,CBlock,4,2007,Normal,
129900,1Story,5,7,1976,PConc,3,2007,Normal,
134000,1Story,5,5,1976,PConc,3,2007,Normal,
106500,SLvl,4,5,1970,CBlock,2,2007,Normal,
93900,2Story,4,6,1970,CBlock,3,2007,Normal,
75000,2Story,4,5,1970,CBlock,3,2007,Normal,
84500,SFoyer,4,6,1970,CBlock,1,2007,Normal,
75190,2Story,4,3,1976,CBlock,3,2007,Normal,
146800,SLvl,6,5,1976,PConc,3,2007,Normal,
153500,SFoyer,5,5,1977,PConc,1,2007,Normal,
188000,SLvl,6,6,1977,PConc,3,2007,Normal,
196000,1Story,5,6,1977,PConc,3,2007,Normal,
157000,2Story,5,7,1977,PConc,3,2007,Normal,
138000,SFoyer,5,7,1971,CBlock,2,2007,Normal,
129500,SFoyer,5,7,1970,CBlock,2,2007,Normal,
129500,1Story,4,6,1982,CBlock,2,2007,Normal,
135000,1Story,5,6,1976,PConc,3,2007,Normal,
139000,1Story,5,7,1983,CBlock,2,2007,Normal,
93500,1Story,5,5,1991,PConc,3,2007,Abnorml,
124500,1Story,5,6,1984,CBlock,3,2007,Normal,
149900,1Story,6,5,1954,CBlock,2,2006,Normal,
169000,1Story,5,5,1957,CBlock,3,2006,Normal,
252000,1Story,6,6,1957,CBlock,1,2006,Abnorml,
192100,1Story,7,6,1969,CBlock,3,2006,Normal,
222000,2Story,7,5,1997,PConc,4,2006,Normal,
170000,2Story,6,5,1995,PConc,3,2006,Normal,
187500,2Story,6,5,1995,PConc,3,2006,Normal,
202000,2Story,6,5,1996,PConc,3,2006,Normal,
320000,2Story,7,5,2005,PConc,4,2006,Partial,
240000,1Story,7,5,2006,PConc,3,2006,Partial,
309000,2Story,7,5,2005,PConc,3,2006,Partial,
274725,2Story,7,5,2006,PConc,3,2006,Partial,
270000,2Story,8,5,1994,PConc,4,2006,Normal,
165600,2Story,6,5,1993,PConc,3,2006,Normal,
176500,2Story,7,5,1998,PConc,3,2006,Normal,
130000,1Story,8,5,1987,CBlock,2,2006,Normal,
457347,2Story,9,5,2005,PConc,3,2006,Partial,
545224,2Story,10,5,2006,PConc,5,2006,Partial,
356383,2Story,9,5,2006,PConc,4,2006,Partial,
556581,2Story,9,5,2005,PConc,4,2006,Partial,
361919,2Story,8,5,2006,PConc,4,2006,Partial,
535000,2Story,10,5,2006,PConc,4,2006,Partial,
401179,2Story,9,5,2005,PConc,4,2006,Partial,
438780,2Story,10,5,2006,PConc,3,2006,Partial,
169000,2Story,5,6,1948,Slab,2,2006,Normal,
145000,1Story,5,5,1955,CBlock,3,2006,Normal,
318000,1Story,9,5,2005,PConc,2,2006,Normal,
319000,1Story,8,5,2005,PConc,3,2006,Partial,
470000,1Story,9,5,2005,PConc,3,2006,Normal,
229000,1.5Fin,7,5,1988,PConc,4,2006,Normal,
235000,2Story,7,7,1977,CBlock,3,2006,Normal,
190000,2Story,6,5,1976,PConc,3,2006,Normal,
169000,SFoyer,6,6,1980,CBlock,2,2006,Normal,
188900,2Story,7,5,1978,CBlock,4,2006,Normal,
207500,1Story,6,6,1980,CBlock,3,2006,Normal,
179900,2Story,6,6,1975,CBlock,3,2006,Normal,
294323,2Story,7,5,2005,PConc,3,2006,Partial,
184500,SLvl,6,6,1975,CBlock,3,2006,Normal,
162900,2Story,7,5,1976,PConc,4,2006,Normal,
181000,1Story,6,6,1974,CBlock,3,2006,Normal,
155000,1Story,6,6,1974,CBlock,3,2006,Normal,
138800,1Story,5,5,1969,CBlock,3,2006,Abnorml,
116050,1Story,4,5,1970,CBlock,3,2006,Abnorml,
190000,1Story,6,5,2002,PConc,2,2006,Normal,
105500,2Story,6,5,1973,CBlock,3,2006,Normal,
125500,2Story,5,6,1973,CBlock,3,2006,Normal,
83000,2Story,6,5,1973,CBlock,2,2006,Normal,
